Year,District,Total,20&Over,19,17-18,15-16,13-14,11-12,9-10,7-8,6&U
2010,Minnesota,2.6367346938775507,7.127734650670431,-9.333333333333334,-1.392757660167131,3.076923076923077,1.2953367875647668,0.8665511265164645,-2.1080368906455864,4.146730462519936,8.482676224611708
2010,New England,2.769461077844311,5.721830985915493,28.30188679245283,-3.3426183844011144,-3.064516129032258,-0.11160714285714285,1.529051987767584,3.8636363636363633,1.1688311688311688,8.020304568527918
2010,New York,5.12917933130699,5.928085519922255,-22.857142857142858,14.022140221402212,-2.9069767441860463,-1.800327332242226,10.0,2.2566995768688294,11.829652996845425,7.18232044198895
2010,Northern Plains,14.6374829001368,15.698924731182796,-3.571428571428571,12.269938650306749,7.480314960629922,-0.6944444444444444,11.379310344827587,23.741007194244602,20.737327188940093,32.38095238095238
2010,Pacific,10.004810004810006,12.346799818429414,0.0,11.042944785276074,1.1406844106463878,1.5822784810126582,-6.906906906906906,11.326860841423949,19.02834008097166,21.611721611721613
2010,Rocky Mountain,6.638276553106212,8.004104669061057,15.254237288135593,-14.772727272727273,-7.6923076923076925,16.037735849056602,6.744868035190615,2.564102564102564,20.434782608695652,18.04123711340206
2010,Southeastern,8.997252747252746,10.941475826972011,-27.77777777777778,-10.27027027027027,-9.06148867313916,2.9962546816479403,13.584905660377359,11.188811188811188,30.15075376884422,42.66666666666667
2011,Atlantic,7.115384615384615,3.061224489795918,12.5,0.9216589861751152,2.6936026936026933,14.18918918918919,28.424657534246577,1.2618296529968454,14.583333333333334,-9.929078014184398
2011,Central,2.3880597014925375,0.0,-26.923076923076923,6.442577030812324,-5.387205387205387,1.314060446780552,3.6995515695067267,5.745856353591161,0.6960556844547563,10.011248593925758
2011,Massachusetts,5.075807514831905,-4.548959136468774,-6.153846153846154,12.268518518518519,-5.4892601431980905,8.892763731473408,6.549885757806551,7.137654770575383,9.344262295081968,8.327452364149613
2011,Michigan,-5.38603317632603,-2.53388332351208,-2.247191011235955,-15.202702702702704,-7.142857142857142,-8.315098468271334,5.567010309278351,-13.443830570902392,-0.47732696897374705,-11.812627291242363
2011,Mid-American,1.4119308153900458,-0.5509641873278237,11.627906976744185,3.954802259887006,-17.073170731707318,5.7251908396946565,11.295681063122924,9.14826498422713,7.210031347962382,-4.987531172069826
2011,Minnesota,0.9862403563190965,1.844532279314888,0.0,3.954802259887006,3.1207598371777476,3.260869565217391,-0.1718213058419244,-1.7048003589053389,2.7054619703930576,-0.16519823788546256
2011,New England,-1.0050983248361254,-3.413821815154038,11.76470588235294,-13.256484149855908,-9.151414309484194,1.564245810055866,-0.2008032128514056,-0.87527352297593,7.188703465982028,0.4699248120300752
2011,New York,-1.029996385977593,-7.339449541284404,22.22222222222222,-11.974110032362459,-7.584830339321358,2.5,-1.8181818181818181,7.586206896551724,4.231311706629055,0.0
2011,Northern Plains,8.194112967382656,7.6208178438661704,37.03703703703704,-6.557377049180328,-4.395604395604396,11.188811188811188,4.024767801857585,9.011627906976743,16.412213740458014,21.58273381294964
2011,Pacific,-1.2461740271097508,-4.404040404040404,11.76470588235294,1.6574585635359116,0.0,-0.3115264797507788,11.935483870967742,4.651162790697675,7.482993197278912,-9.33734939759036
2011,Rocky Mountain,4.604181348367395,3.7529691211401426,-16.176470588235293,4.0,-3.0,0.8130081300813009,4.395604395604396,13.125,9.386281588447654,17.903930131004365
2011,Southeastern,4.914933837429111,3.746177370030581,-1.9230769230769231,9.036144578313253,-22.064056939501782,8.727272727272728,20.26578073089701,14.779874213836477,6.177606177606178,3.2710280373831773
2012,Atlantic,-2.585278276481149,0.3712871287128713,-33.33333333333333,-9.1324200913242,-3.934426229508197,0.0,7.466666666666668,-9.034267912772584,-2.272727272727273,-10.236220472440944
2012,Central,-2.055393586005831,2.3494860499265786,22.807017543859647,0.7894736842105263,-7.295373665480427,0.12970168612191957,-2.5945945945945943,2.507836990595611,-5.529953917050691,-10.327198364008181
2012,Massachusetts,-1.066499372647428,0.7269789983844911,-26.229508196721312,-0.8247422680412372,11.742424242424242,-0.4003202562049639,7.36240171551108,-1.563562202583277,-5.172413793103448,-12.37785016286645
2012,Michigan,0.6060606060606061,0.7255139056831923,-6.896551724137931,1.593625498007968,5.039787798408488,5.011933174224343,-3.90625,-3.404255319148936,3.357314148681055,0.0
2012,Mid-American,-2.088409328228333,-1.8005540166204987,6.25,4.891304347826087,-11.344537815126051,4.332129963898916,2.0895522388059704,-1.1560693641618496,0.0,-12.335958005249344
2012,Minnesota,-2.669922028825707,6.66235446313066,20.588235294117645,-5.163043478260869,-3.421052631578948,0.804953560371517,-5.938037865748709,-3.057964399817435,-4.870775347912525,-6.674020959735246
2012,New England,-3.72277810476751,-4.568965517241379,-22.36842105263158,5.647840531561462,-1.6483516483516485,-3.74037403740374,-1.8108651911468814,1.434878587196468,-3.473053892215569,-11.506080449017773
2012,New York,-1.241555596129268,0.49504950495049505,-4.545454545454546,1.8382352941176472,-2.591792656587473,9.43089430894309,0.5291005291005291,-0.38461538461538464,-11.637347767253045,-4.639175257731959
2012,Northern Plains,0.3676470588235294,8.46286701208981,-59.45945945945946,8.771929824561402,-8.812260536398467,-3.7735849056603774,11.904761904761903,-6.666666666666667,-2.622950819672131,-1.183431952662722
2012,Pacific,1.7268098295328758,6.339814032121724,5.263157894736842,-4.3478260869565215,-7.518796992481203,0.0,-3.7463976945244957,-5.277777777777778,-13.291139240506327,8.970099667774086
2012,Rocky Mountain,-1.3024927015495171,-0.6868131868131868,38.59649122807017,-10.256410256410255,10.309278350515463,-1.0752688172043012,-9.210526315789473,7.18232044198895,-11.55115511551155,-8.518518518518519
2012,Southeastern,-0.45045045045045046,-1.1790714812085483,-23.52941176470588,-12.70718232044199,4.5662100456621,12.040133779264215,2.4861878453038675,0.0,-11.272727272727273,5.429864253393665
2013,Atlantic,8.072244747511979,3.45252774352651,16.666666666666664,5.025125628140704,-2.3890784982935154,20.710059171597635,-4.714640198511166,6.8493150684931505,15.348837209302326,66.66666666666666
2013,Central,2.2175919035570772,6.456241032998565,25.71428571428571,-8.093994778067886,-4.798464491362764,5.310880829015544,2.885682574916759,-4.077471967380224,-2.9268292682926833,10.718358038768528
2013,Massachusetts,3.741280913126189,9.703287890938253,40.0,-0.2079002079002079,11.412429378531073,8.279742765273312,-0.06657789613848203,2.4861878453038675,-2.6877470355731226,0.8178438661710037
2013,Michigan,-0.7530120481927711,-0.060024009603841535,-7.4074074074074066,4.313725490196078,-8.080808080808081,6.59090909090909,-10.16260162601626,2.4229074889867843,-7.424593967517401,8.083140877598153
2013,Mid-American,2.523995734091717,-3.6671368124118473,-29.411764705882355,-7.772020725388601,3.3175355450236967,2.422145328719723,5.847953216374268,3.8011695906432745,7.017543859649122,16.766467065868262
2013,Minnesota,1.6426606246965527,10.18799272286234,-17.073170731707318,4.297994269340974,-4.904632152588556,1.597051597051597,-2.058554437328454,-0.847457627118644,-0.9404388714733543,7.387706855791961
2013,New England,1.5589179275561669,3.7037037037037033,-13.559322033898304,-12.264150943396226,1.1173184357541899,0.6857142857142857,-1.331967213114754,2.6115342763873777,1.240694789081886,7.928118393234672
2013,New York,-1.2017008689221667,4.334975369458128,-9.523809523809524,-5.415162454873646,4.656319290465632,-2.823179791976226,-5.526315789473684,-1.5444015444015444,-8.422664624808576,2.5675675675675675
2013,Northern Plains,4.5054945054945055,0.7961783439490446,113.33333333333333,-1.6129032258064515,22.268907563025213,-1.3071895424836601,-1.8617021276595744,-5.714285714285714,10.774410774410773,14.97005988023952
2013,Pacific,3.1556039173014145,2.8616852146263914,-6.666666666666667,-11.363636363636363,11.38211382113821,2.8125,-0.5988023952095809,-1.466275659824047,4.014598540145985,17.073170731707318
2013,Rocky Mountain,2.1843003412969284,4.195481788842784,-25.31645569620253,-10.476190476190476,-4.984423676012461,-5.706521739130435,14.492753623188406,-5.927835051546391,12.313432835820896,9.7165991902834
2013,Southeastern,5.067873303167421,4.1014168530947055,58.97435897435898,-7.59493670886076,12.663755458515283,3.2835820895522385,6.738544474393531,-0.821917808219178,12.704918032786885,3.862660944206009
2014,Atlantic,4.229195088676671,0.11918951132300357,1.7857142857142856,2.3923444976076556,27.27272727272727,11.27450980392157,-2.864583333333333,13.141025641025642,1.2096774193548387,-21.052631578947366
2014,Central,3.0285381479324402,4.44743935309973,-12.5,-3.125,2.4193548387096775,2.337023370233702,11.434735706580366,4.038257173219979,3.015075376884422,-3.604531410916581
2014,Massachusetts,5.032599837000816,9.210526315789473,-12.698412698412698,4.791666666666667,-0.7099391480730223,5.122494432071269,3.79746835443038,3.30188679245283,5.442729488220959,8.702064896755163
2014,Michigan,3.9236939085194016,6.066066066066067,25.333333333333336,3.3834586466165413,9.89010989010989,-0.8528784648187633,1.1312217194570136,2.3655913978494625,-0.5012531328320802,1.282051282051282
2014,Mid-American,1.9070735090152564,-2.635431918008785,47.22222222222222,-8.426966292134832,6.422018348623854,7.4324324324324325,0.0,9.859154929577464,3.825136612021858,-3.5897435897435894
2014,Minnesota,1.9664039487301967,1.981287837094111,-19.11764705882353,7.6923076923076925,9.742120343839542,-2.6602176541717046,-0.14012143858010276,-0.14245014245014245,5.2215189873417724,4.3478260869565215
2014,New England,-0.5116629044394282,-9.233449477351916,1.9607843137254901,20.43010752688172,-2.9465930018416207,-0.7945516458569807,-0.726895119418484,1.6967126193001063,1.3480392156862746,1.665034280117532
2014,New York,-0.09356287425149701,-3.210576015108593,-12.280701754385964,-7.251908396946565,10.59322033898305,-1.529051987767584,5.013927576601671,-8.235294117647058,5.852842809364549,0.922266139657444
2014,Northern Plains,4.73186119873817,0.0,9.375,-3.825136612021858,-13.402061855670103,18.543046357615893,2.710027100271003,17.272727272727273,14.285714285714285,2.083333333333333
2014,Pacific,8.185654008438819,2.357032457496136,-14.285714285714285,14.102564102564102,8.75912408759124,4.25531914893617,25.903614457831324,19.940476190476193,18.947368421052634,17.708333333333336
2014,Rocky Mountain,7.726564239590291,3.2743362831858405,3.389830508474576,21.27659574468085,6.885245901639345,5.475504322766571,14.936708860759493,4.10958904109589,18.272425249169437,22.878228782287824
2014,Southeastern,10.737869652598334,9.383954154727794,-9.67741935483871,14.383561643835616,17.441860465116278,5.202312138728324,13.131313131313133,13.812154696132598,14.909090909090908,9.090909090909092
2015,Atlantic,4.679319371727749,-0.8333333333333334,-28.07017543859649,-8.411214953271028,15.659340659340659,-10.79295154185022,13.136729222520108,19.54674220963173,11.952191235059761,18.666666666666668
2015,Central,6.500847936687395,1.1612903225806452,9.090909090909092,0.0,4.330708661417323,4.447115384615385,-1.2584704743465636,8.171603677221654,16.70731707317073,18.37606837606838
2015,Massachusetts,2.104752667313288,5.421686746987952,18.181818181818183,12.922465208747516,0.6128702757916241,2.11864406779661,1.0911424903722722,-2.217873450750163,1.7719568567026194,1.289009497964722
2015,Michigan,3.963287442636629,3.567383918459796,-7.446808510638298,-2.5454545454545454,6.75,-6.021505376344086,3.803131991051454,3.571428571428571,11.335012594458437,13.291139240506327
2015,Mid-American,5.103776794828173,7.518796992481203,-24.528301886792452,-4.294478527607362,1.293103448275862,2.20125786163522,8.011049723756907,1.0256410256410255,-1.8421052631578945,22.340425531914892
2015,Minnesota,4.262960649594004,1.7269293038316245,-1.8181818181818181,3.316326530612245,-1.4360313315926894,2.670807453416149,-1.5434985968194574,4.945316214931051,5.463659147869674,15.295358649789028
2015,New England,1.210104371502042,-4.222648752399232,34.61538461538461,-5.059523809523809,2.0872865275142316,-0.6864988558352403,6.694560669456067,-4.37956204379562,4.594921402660217,5.5876685934489405
2015,New York,6.124742461135043,-2.9268292682926833,-14.000000000000002,15.637860082304528,1.7241379310344827,1.2422360248447204,1.989389920424403,7.977207977207977,9.636650868878357,23.10704960835509
2015,Northern Plains,6.7269076305220885,3.949447077409163,-42.857142857142854,9.090909090909092,1.984126984126984,6.145251396648044,-5.804749340369393,10.335917312661499,15.159574468085108,18.622448979591837
2015,Pacific,9.964898595943836,4.190260475651189,-10.416666666666668,8.98876404494382,9.060402684563758,5.539358600583091,12.200956937799043,17.866004962779154,46.902654867256636,13.495575221238937
2015,Rocky Mountain,4.671351798263745,-0.8140531276778064,6.557377049180328,-6.578947368421052,4.9079754601226995,21.311475409836063,3.524229074889868,22.894736842105264,6.460674157303371,10.81081081081081
2015,Southeastern,7.285455016852476,1.37524557956778,-21.428571428571427,23.353293413173652,6.6006600660066,21.153846153846153,3.571428571428571,-2.1844660194174756,16.139240506329113,29.545454545454547
2016,Atlantic,5.345420443888715,-0.8403361344537815,4.878048780487805,13.26530612244898,-10.688836104513063,-2.4691358024691357,5.924170616113744,-4.502369668246446,29.8932384341637,64.60674157303372
2016,Central,6.96656050955414,3.7627551020408165,-11.904761904761903,5.571847507331378,0.7547169811320755,1.4959723820483315,4.6078431372549025,7.64872521246459,9.61337513061651,19.855595667870034
2016,Massachusetts,1.5768975016623918,-3.301587301587302,6.153846153846154,-4.049295774647888,7.614213197969544,0.0,-1.4603174603174605,3.402268178785857,4.5420136260408785,4.956463496316142
2016,Michigan,2.42776886035313,-2.1869874248223073,-8.045977011494253,5.597014925373134,-11.241217798594848,-2.059496567505721,7.112068965517242,-1.8255578093306288,14.027149321266968,23.09124767225326
2016,Mid-American,0.9711880867594691,-2.097902097902098,30.0,7.6923076923076925,2.553191489361702,-2.769230769230769,-2.0460358056265986,-0.7614213197969544,12.064343163538874,-2.1739130434782608
2016,Minnesota,1.6923768159353,0.7957559681697612,-12.962962962962962,3.950617283950617,1.1920529801324504,-2.1778584392014517,1.4726840855106889,2.3561395559583147,2.7566539923954374,4.025617566331198
2016,New England,-0.5380361679868481,-15.430861723446892,-30.0,-3.1347962382445136,-5.390334572490707,1.6129032258064515,2.0588235294117645,1.5267175572519083,7.398843930635839,5.930656934306569
2016,New York,3.4415813625132365,2.0100502512562812,11.627906976744185,2.491103202846975,-4.519774011299435,7.361963190184049,-4.681404421326398,0.2638522427440633,9.510086455331413,11.346765641569458
2016,Northern Plains,3.794292881781123,0.4559270516717325,45.0,-14.583333333333334,14.785992217898833,-2.631578947368421,5.88235294117647,3.51288056206089,3.0023094688221708,12.903225806451612
2016,Pacific,7.35946089732222,-1.0507246376811594,27.906976744186046,7.731958762886598,5.230769230769231,16.298342541436465,4.051172707889126,25.05263157894737,18.27309236947791,21.832358674463936
2016,Rocky Mountain,7.109004739336493,0.7775377969762419,-24.615384615384617,8.450704225352112,5.847953216374268,7.882882882882883,-0.851063829787234,2.141327623126338,40.105540897097626,34.417344173441734
2016,Southeastern,11.164813919768003,-6.330749354005167,4.545454545454546,4.368932038834951,6.5015479876160995,8.843537414965986,1.7241379310344827,11.910669975186105,56.403269754768395,66.08187134502924
2017,Atlantic,7.329376854599406,-0.12106537530266344,25.581395348837212,15.765765765765765,-6.914893617021277,10.886075949367088,7.38255033557047,9.181141439205955,21.91780821917808,11.945392491467576
2017,Central,7.951867014018112,6.945298094652736,2.7027027027027026,-7.5,13.108614232209737,4.648526077097506,-0.7497656982193065,5.701754385964912,20.30505243088656,12.951807228915662
2017,Massachusetts,1.5150098195080894,-4.202232435981615,-10.144927536231885,11.192660550458717,0.0,1.0373443983402488,-1.804123711340206,2.0,8.399710354815351,2.4250159540523293
2017,Michigan,-1.2536728697355533,-2.5153717160424818,-20.0,-5.30035335689046,-3.16622691292876,0.9345794392523363,-3.8229376257545273,-1.0330578512396695,5.555555555555555,2.4205748865355523
2017,Mid-American,6.059634498236615,0.5714285714285714,-5.769230769230769,1.1904761904761905,11.20331950207469,13.924050632911392,4.699738903394255,7.41687979539642,20.813397129186605,-4.222222222222222
2017,Minnesota,2.231222385861561,-2.0,23.404255319148938,-2.6128266033254155,-6.544502617801047,-3.5868893011750154,2.01310861423221,1.7264276228419653,9.851988899167438,6.772207563764292
2017,New England,1.9834710743801653,-0.7109004739336493,10.204081632653061,2.26537216828479,3.732809430255403,6.00907029478458,-7.108549471661864,5.263157894736842,-4.736275565123789,10.594315245478036
2017,New York,2.235113461866576,-1.9704433497536946,10.416666666666668,0.3472222222222222,4.930966469428008,-1.7142857142857144,0.1364256480218281,4.736842105263158,7.631578947368421,3.5238095238095237
2017,Northern Plains,1.7220543806646524,4.387291981845689,3.4482758620689653,8.536585365853659,-0.3389830508474576,-4.324324324324325,0.26455026455026454,6.787330316742081,-2.0179372197309418,1.5238095238095237
2017,Pacific,10.703666997026758,4.247528377883559,-14.545454545454545,8.133971291866029,5.263157894736842,11.87648456057007,18.237704918032787,20.875420875420875,17.996604414261462,21.759999999999998
2017,Rocky Mountain,9.31047197640118,4.372053150450064,30.612244897959183,6.926406926406926,8.011049723756907,-7.515657620041753,19.098712446351932,26.834381551362686,17.51412429378531,13.911290322580644
2017,Southeastern,12.434782608695652,7.241379310344828,45.65217391304348,-0.46511627906976744,14.825581395348838,-4.791666666666667,9.322033898305085,41.90687361419069,13.937282229965156,18.661971830985916
2018,Atlantic,3.400608238871993,1.575757575757576,1.8518518518518516,-5.836575875486381,8.857142857142856,3.881278538812785,-2.083333333333333,16.363636363636363,2.696629213483146,0.6097560975609756
2018,Central,3.99908067111009,0.8620689655172413,18.421052631578945,12.912912912912914,13.410596026490065,3.683640303358613,8.876298394711993,8.215767634854771,1.5055467511885896,-3.4000000000000004
2018,Massachusetts,4.7167204053431595,2.2618231665524333,24.193548387096776,8.745874587458747,2.4528301886792456,-0.5475701574264202,4.724409448818897,4.870335230866541,4.676018704074816,10.841121495327103
2018,Michigan,4.463400119024003,3.555045871559633,64.0625,1.4925373134328357,-10.08174386920981,0.0,-0.6276150627615062,8.768267223382047,5.263157894736842,13.146233382570163
2018,Mid-American,8.403869407496977,6.676136363636363,12.244897959183673,0.0,-6.343283582089552,-1.1111111111111112,12.219451371571072,31.666666666666664,8.316831683168317,5.104408352668213
2018,Minnesota,2.449038392278326,1.2352309344790546,6.896551724137931,-1.2195121951219512,5.46218487394958,1.7960230917254651,2.6158788435061955,4.177545691906006,2.0631578947368423,2.018121911037891
2018,New England,0.7367025195226168,-4.41527446300716,-5.555555555555555,-10.443037974683545,6.0606060606060606,-3.1016042780748663,2.1716649431230612,0.8163265306122449,7.909604519774012,1.6355140186915886
2018,New York,7.042723631508678,13.366834170854272,64.15094339622641,3.8062283737024223,4.511278195488721,-5.087209302325581,-0.13623978201634876,8.793969849246231,6.112469437652812,12.419503219871206
2018,Northern Plains,3.861003861003861,4.63768115942029,-16.666666666666664,5.056179775280898,-1.7006802721088436,-2.5423728813559325,12.928759894459102,-0.423728813559322,8.009153318077804,4.878048780487805
2018,Pacific,7.162041181736795,4.214963119072708,14.893617021276595,4.424778761061947,7.777777777777778,11.8895966029724,13.69150779896014,10.30640668523677,11.654676258992806,3.28515111695138
2018,Rocky Mountain,4.165963906223647,2.915811088295688,40.625,-8.906882591093117,3.0690537084398977,9.932279909706546,10.99099099099099,14.049586776859504,2.564102564102564,-8.141592920353983
2018,Southeastern,5.7617942768754835,6.173633440514469,-2.9850746268656714,14.018691588785046,7.59493670886076,9.62800875273523,12.984496124031008,13.125,4.434250764525994,-11.869436201780417
2019,Atlantic,4.010695187165775,-1.0739856801909307,36.36363636363637,-2.066115702479339,8.661417322834646,13.186813186813188,2.127659574468085,5.859375,5.908096280087528,-4.848484848484849
2019,Central,3.4806629834254146,5.2421652421652425,-11.11111111111111,7.446808510638298,1.4598540145985401,-2.089864158829676,3.98959236773634,4.984662576687116,2.107728337236534,5.314009661835748
2019,Massachusetts,-1.8738453417788334,-2.3458445040214477,44.15584415584416,1.2139605462822458,5.616942909760589,-2.89057123193393,-4.260651629072681,-0.12062726176115801,-6.190172303765156,-4.0472175379426645
2019,Michigan,2.6015951386251426,-0.8859357696566998,2.857142857142857,1.4705882352941175,10.303030303030303,6.712962962962964,1.0526315789473684,15.355086372360843,6.25,-4.960835509138381
2019,Mid-American,-0.9760178471834913,-4.26098535286285,10.909090909090908,0.5882352941176471,7.569721115537849,14.606741573033707,2.888888888888889,0.3616636528028933,-10.420475319926874,-8.609271523178808
2019,Minnesota,1.188216269422766,0.10610079575596816,4.838709677419355,7.4074074074074066,4.249667994687915,-2.2054190296156273,1.4758497316636852,1.4202172096908938,-2.599009900990099,5.369398465886153
2019,New England,1.1115986543805763,-6.866416978776529,35.294117647058826,-0.35335689045936397,7.678571428571429,-5.849889624724062,3.0364372469635628,-0.10121457489878542,4.18848167539267,4.21455938697318
2019,New York,-1.028999064546305,-15.425531914893616,-18.39080459770115,3.3333333333333335,-2.697841726618705,-2.6033690658499236,4.502046384720328,4.387990762124711,2.3041474654377883,4.582651391162029
2019,Northern Plains,2.688018301401201,-1.9390581717451523,0.0,-2.13903743315508,-5.88235294117647,5.507246376811594,11.91588785046729,0.0,-1.9067796610169492,12.164579606440071
2019,Pacific,2.65942634363687,0.03370407819346141,-3.7037037037037033,-0.423728813559322,11.597938144329897,6.072106261859583,12.652439024390244,1.3888888888888888,3.994845360824742,-1.1450381679389312
2019,Rocky Mountain,2.1211139896373057,0.5586592178770949,-21.11111111111111,16.444444444444446,-1.9851116625310175,15.195071868583163,1.2987012987012987,1.5942028985507246,3.90625,-2.119460500963391
2019,Southeastern,6.307129798903108,6.359781950333132,-6.153846153846154,17.62295081967213,0.7058823529411765,6.986027944111776,16.295025728987994,7.734806629834254,2.635431918008785,-1.0101010101010102
2020,Atlantic,-20.0,-51.025331724969845,-60.0,0.0,-1.4492753623188406,-10.097087378640776,-2.7083333333333335,-12.546125461254611,-16.94214876033058,-28.343949044585987
2020,Central,-15.141484249866524,-56.90308608554413,-37.5,7.1782178217821775,-0.4316546762589928,6.510138740661686,1.0008340283569641,-2.7757487216946677,-6.422018348623854,-20.57667103538663
2020,Massachusetts,-13.717052178590642,-40.76870281400137,-56.75675675675676,-2.0989505247376314,1.7436791630340016,0.3543586109142452,0.9162303664921465,-11.352657004830919,-15.646258503401361,-28.119507908611602
2020,Michigan,-23.616509346659264,-40.11173184357542,-45.370370370370374,-16.666666666666664,-8.516483516483516,-13.882863340563992,0.8333333333333334,-8.319467554076539,-22.857142857142858,-25.549450549450547
2020,Mid-American,-12.419036891016615,-33.379694019471486,-47.540983606557376,-11.695906432748536,0.3703703703703704,-2.2058823529411766,-1.2958963282937366,-7.567567567567568,-16.3265306122449,-3.864734299516908
